Time,Ax,Ay,Az,Roll,Pitch,Yaw
752310,0.06982421875,-0.0625,0.03125,0.06982421875,-0.0625,0.03125
752320,0.06494140625,-0.1103515625,0.01611328125,0.06494140625,-0.1103515625,0.01611328125
752330,0.060546875,-0.1708984375,-0.00146484375,0.060546875,-0.1708984375,-0.00146484375
752340,0.0556640625,-0.23095703125,-0.01416015625,0.0556640625,-0.23095703125,-0.01416015625
752350,0.052734375,-0.30029296875,-0.02734375,0.052734375,-0.30029296875,-0.02734375
752360,0.04736328125,-0.37841796875,-0.0380859375,0.04736328125,-0.37841796875,-0.0380859375
752380,0.044921875,-0.46484375,-0.04638671875,0.044921875,-0.46484375,-0.04638671875
752390,0.03955078125,-0.65576171875,-0.05908203125,0.044921875,-0.46484375,-0.04638671875
752400,0.03564453125,-0.755859375,-0.06396484375,0.03955078125,-0.65576171875,-0.05908203125
752410,0.0341796875,-0.84521484375,-0.068359375,0.0341796875,-0.84521484375,-0.068359375
752420,0.0302734375,-0.93017578125,-0.07275390625,0.0302734375,-0.93017578125,-0.07275390625
752430,0.025390625,-1.0087890625,-0.080078125,0.025390625,-1.0087890625,-0.080078125
752440,0.02294921875,-1.068359375,-0.08642578125,0.02294921875,-1.068359375,-0.08642578125
752450,0.01953125,-1.115234375,-0.09326171875,0.01953125,-1.115234375,-0.09326171875
752460,0.01806640625,-1.15625,-0.0986328125,0.01806640625,-1.15625,-0.0986328125
752480,0.01611328125,-1.21484375,-0.103515625,0.01611328125,-1.21484375,-0.103515625
752490,0.013671875,-1.35205078125,-0.10302734375,0.01611328125,-1.21484375,-0.103515625
752500,0.01318359375,-1.41650390625,-0.09716796875,0.013671875,-1.35205078125,-0.10302734375
752510,0.01416015625,-1.47265625,-0.08984375,0.01416015625,-1.47265625,-0.08984375
752520,0.01416015625,-1.5302734375,-0.08154296875,0.01416015625,-1.5302734375,-0.08154296875
752530,0.01416015625,-1.58544921875,-0.07421875,0.01416015625,-1.58544921875,-0.07421875
752540,0.01171875,-1.625,-0.06982421875,0.01171875,-1.625,-0.06982421875
752550,0.01123046875,-1.65625,-0.06640625,0.01123046875,-1.65625,-0.06640625
752560,0.00830078125,-1.6923828125,-0.06689453125,0.00830078125,-1.6923828125,-0.06689453125
752580,0.00439453125,-1.71875,-0.06982421875,0.00439453125,-1.71875,-0.06982421875
752590,0.0,-1.7412109375,-0.07177734375,0.00439453125,-1.71875,-0.06982421875
752600,-0.001953125,-1.73876953125,-0.072265625,0.0,-1.7412109375,-0.07177734375
752610,-0.00244140625,-1.7255859375,-0.07275390625,-0.00244140625,-1.7255859375,-0.07275390625
752620,-0.00634765625,-1.7021484375,-0.07470703125,-0.00634765625,-1.7021484375,-0.07470703125
752630,-0.00537109375,-1.6806640625,-0.07568359375,-0.00537109375,-1.6806640625,-0.07568359375
752640,-0.00341796875,-1.65625,-0.0771484375,-0.00341796875,-1.65625,-0.0771484375
752650,-0.00244140625,-1.62548828125,-0.07958984375,-0.00244140625,-1.62548828125,-0.07958984375
752660,-0.00390625,-1.59716796875,-0.0791015625,-0.00390625,-1.59716796875,-0.0791015625
752680,-0.00244140625,-1.5537109375,-0.07763671875,-0.00244140625,-1.5537109375,-0.07763671875
