Time,Ax,Ay,Az,Roll,Pitch,Yaw
5771695,0.064453125,-0.689453125,-0.03662109375,0.064453125,-0.689453125,-0.03662109375
5771705,0.0634765625,-0.6884765625,-0.03662109375,0.0634765625,-0.6884765625,-0.03662109375
5771715,0.06298828125,-0.6875,-0.03662109375,0.06298828125,-0.6875,-0.03662109375
5771735,0.06201171875,-0.6865234375,-0.037109375,0.06201171875,-0.6865234375,-0.037109375
5771745,0.060546875,-0.6845703125,-0.03759765625,0.06201171875,-0.6865234375,-0.037109375
5771755,0.060546875,-0.68359375,-0.03759765625,0.060546875,-0.6845703125,-0.03759765625
5771765,0.06005859375,-0.6826171875,-0.037109375,0.06005859375,-0.6826171875,-0.037109375
5771775,0.0595703125,-0.681640625,-0.03662109375,0.0595703125,-0.681640625,-0.03662109375
5771785,0.05908203125,-0.6806640625,-0.03662109375,0.05908203125,-0.6806640625,-0.03662109375
5771795,0.05908203125,-0.68017578125,-0.03662109375,0.05908203125,-0.68017578125,-0.03662109375
5771805,0.05859375,-0.67919921875,-0.03662109375,0.05859375,-0.67919921875,-0.03662109375
5771815,0.05859375,-0.6787109375,-0.03662109375,0.05859375,-0.6787109375,-0.03662109375
5771835,0.05859375,-0.677734375,-0.03662109375,0.05859375,-0.677734375,-0.03662109375
5771845,0.05859375,-0.6767578125,-0.03662109375,0.05859375,-0.677734375,-0.03662109375
5771855,0.05810546875,-0.67626953125,-0.03662109375,0.05859375,-0.6767578125,-0.03662109375
5771865,0.05859375,-0.67578125,-0.03662109375,0.05859375,-0.67578125,-0.03662109375
5771875,0.05810546875,-0.67578125,-0.0361328125,0.05810546875,-0.67578125,-0.0361328125
5771885,0.05859375,-0.67529296875,-0.03662109375,0.05859375,-0.67529296875,-0.03662109375
5771895,0.05908203125,-0.67529296875,-0.0361328125,0.05908203125,-0.67529296875,-0.0361328125
5771905,0.0595703125,-0.6748046875,-0.03564453125,0.0595703125,-0.6748046875,-0.03564453125
5771915,0.06005859375,-0.6748046875,-0.03515625,0.06005859375,-0.6748046875,-0.03515625
5771935,0.060546875,-0.67578125,-0.03515625,0.060546875,-0.67578125,-0.03515625
5771945,0.0615234375,-0.6767578125,-0.03466796875,0.060546875,-0.67578125,-0.03515625
5771955,0.0625,-0.67724609375,-0.03466796875,0.0615234375,-0.6767578125,-0.03466796875
5771965,0.0634765625,-0.67724609375,-0.0341796875,0.0634765625,-0.67724609375,-0.0341796875
5771975,0.064453125,-0.677734375,-0.0341796875,0.064453125,-0.677734375,-0.0341796875
5771985,0.0654296875,-0.6787109375,-0.03369140625,0.0654296875,-0.6787109375,-0.03369140625
5771995,0.06689453125,-0.6796875,-0.033203125,0.06689453125,-0.6796875,-0.033203125
5772005,0.06787109375,-0.6806640625,-0.0322265625,0.06787109375,-0.6806640625,-0.0322265625
5772015,0.0693359375,-0.68115234375,-0.03173828125,0.0693359375,-0.68115234375,-0.03173828125
5772035,0.0703125,-0.68212890625,-0.03076171875,0.0703125,-0.68212890625,-0.03076171875
5772045,0.07275390625,-0.68408203125,-0.02880859375,0.0703125,-0.68212890625,-0.03076171875
5772055,0.07470703125,-0.68505859375,-0.02783203125,0.07275390625,-0.68408203125,-0.02880859375
5772065,0.07568359375,-0.68603515625,-0.02734375,0.07568359375,-0.68603515625,-0.02734375
5772075,0.0771484375,-0.6865234375,-0.02685546875,0.0771484375,-0.6865234375,-0.02685546875
